ISIN,StockID,Company,ShortName,BSE Code,NSE Code,Year High,Year Low,Close Price,Market Cap,LTP,Open,High,Low,Day Change,% Change,Volume
INE598D01035,GSTK505725,Algoquant Fintech,Algoquant Fintec,505725,ALGOQUANT
INE600Y01019,GSTK540795,Dynamic Cables,Dynamic Cables,540795,DYCL
INE0PB301013,GSTK544142,Shipping Corporation of India Land and Assets Ltd.,Ship.Corp.(I) Land,544142,SCILAL
INE209B01025,GSTK520008,Rico Auto Industries,Rico Auto Inds,520008,RICOAUTO
INE002E01010,GSTK538992,SAR Auto Products,SAR Auto Products,538992,
INE982F01036,GSTK533162,Hathway Cable & Datacom,Hathway Cable,533162,HATHWAY
INE415B01044,GSTK517467,Marsons,Marsons,517467,MARSONS
INE276C01014,GSTK523127,EIH Associated Hotels,EIH Associated Hotel,523127,EIHAHOTELS
INE425B01027,GSTK532368,Brightcom Group,Brightcom Group,532368,BCG
INE01R501028,GSTK544496,Vikran Engineering,Vikran Engineering,544496,VIKRAN
INE059B01024,GSTK523838,Simplex Infrastructures,Simplex Infra,523838,SIMPLEXINF
INE070I01018,GSTK532851,Insecticides (India),Insecticides India,532851,INSECTICID
INE192H01020,GSTK531449,GRM Overseas,GRM Overseas,531449,GRMOVER
INE153U01017,GSTK539981,Max India Ltd,Max India,539981,MAXINDIA
INE05AN01011,GSTK542905,Hindware Home Innovation Limited,Hindware Home Innovation Limited,542905,HINDWAREAP
INE760L01018,GSTK534369,Tribhovandas Bhimji Zaveri,TBZ,534369,TBZ
INE926B01016,GSTK523862,Grand Oak Canyons Distillery,Grand Oak Canyons,523862,GRANDOAK
INE737E01011,GSTK516038,KS Smart Technologies,KS Smart Techno.,516038,
INE743C01021,GSTK513446,JSW Ispat Special Products,JSW Ispat Spl Prod,513446,JSWISPL
INE264T01014,GSTK540710,Capacite Infraprojects,Capacite Infra,540710,CAPACITE
INE528K01029,GSTK533265,Gallantt Ispat,Gallantt Ispat,533265,GALLISPAT
INE096B01018,GSTK531209,Nucleus Software Exports,Nucleus Software Exp,531209,NUCLEUS
INE039D01014,GSTK539724,Hypersoft Technologies,Hypersoft Tech,539724,
INE373T01047,GSTK539607,Blue Cloud Softech Solutions,Blue Cloud Softech,539607,
INE645L01011,GSTK533320,Jubilant Industries,Jubilant Industries,533320,JUBLINDS
INE742C01031,GSTK511034,Jindal Drilling & Industries,Jindal Drilling,511034,JINDRILL
INE131C01011,GSTK500068,DISA India,DISA India,500068,DISAQ
INE070D01027,GSTK512237,Jai Corp,Jai Corp,512237,JAICORPLTD
INE560K01014,GSTK533344,PTC India Financial Services,PTC Financial Serv,533344,PFS
INE0D6701023,GSTK543311,India Pesticides,India Pesticides,543311,IPL
INE0H5O01029,GSTK543329,Windlas Biotech,Windlas Biotech,543329,WINDLAS
INE016Q01014,GSTK538734,Ceinsys Tech,Ceinsys Tech,538734,CEINSYS
INE597J01018,GSTK540797,Shalby,Shalby,540797,SHALBY
INE265B01019,GSTK506532,Nitta Gelatin India,Nitta Gelatin,506532,NITTAGELA
INE571B01036,GSTK520066,Jay Bharat Maruti,Jay Bharat Maruti,520066,JAYBARMARU
INE613C01026,GSTK538891,Magellanic Cloud,Magellanic Cloud,538891,MCLOUD
INE0U4101014,GSTK544414,Bluspring Enterprises,Bluspring Enterprise,544414,BLUSPRING
INE00Q601028,GSTK544599,Studds Accessories,Studds Accessories,544599,STUDDS
INE150C01029,GSTK524717,Titan Biotech,Titan Biotech,524717,
INE0BJS01011,GSTK543401,Go Fashion (India),Go Fashion (India),543401,GOCOLORS
INE285B01017,GSTK500285,Spicejet,SpiceJet,500285,
INE972A01020,GSTK509732,Kothari Industrial Corporation,Kothari Industrial,509732,KOTIC
INE106T01025,GSTK543411,Hi-Tech Pipes,Hi-Tech Pipes,543411,HITECH
INE428Q01011,GSTK543279,Suryoday Small Finance Bank,Suryoday Small Fin,543279,SURYODAY
INE878K01010,GSTK533303,BF Investment,BF Investment,533303,BFINVEST
INE08LI01020,GSTK543328,Krsnaa Diagnostics,Krsnaa,543328,KRSNAA
INE153A01019,GSTK500108,Mahanagar Telephone Nigam,MTNL,500108,MTNL
INE793A01012,GSTK532268,Accelya Solutions India,Accelya Solutions,532268,ACCELYA
IN9945P01014,GSTK890164,Wardwizard Inno Mobi Partly Paid,Wardwizard Inn-b,890164,
INE631E01024,GSTK539895,Spice Lounge Food Works,Spice Lounge Food,539895,
INE103C01036,GSTK543263,SMC Global Securities,SMC Global Sec.,543263,SMCGLOBAL
INE124G01033,GSTK532848,Delta Corp,Delta Corp,532848,DELTACORP
INE08N601015,GSTK544470,M&B Engineering,M&B Engineering,544470,MBEL
INE0JR601024,GSTK543992,Yatra Online Ltd,Yatra Online,543992,YATRA
INE144Z01023,GSTK543399,Tarsons Products,Tarsons Products,543399,TARSONS
INE200D01020,GSTK512267,Media Matrix Worldwide,Media Matrix,512267,MMWL
INE520G01024,GSTK511144,Axis Solution Ltd.,Axis Solution,511144,
INE127B01011,GSTK522073,Hi-Tech Gears,Hi-Tech Gears,522073,HITECHGEAR
INE632C01026,GSTK531717,Vidhi Specialty Food Ingredients,Vidhi Specialty,531717,VIDHIING
INE251H01024,GSTK532708,GVK Power & Infrastructure,GVK Power & Infra,532708,GVKPIL
INE274C01019,GSTK505412,Wendt (India),Wendt India,505412,WENDT
INE451L01014,GSTK513554,Mahamaya Steel Industries,Mahamaya Steel,513554,MAHASTEEL
INE716F01012,GSTK504092,Indokem,Indokem,504092,
INE618L01018,GSTK540776,5Paisa Capital,5Paisa Capital,540776,5PAISA
INE519C01017,GSTK533306,Summit Securities,Summit Securities,533306,SUMMITSEC
INE194R01017,GSTK539730,Fredun Pharmaceuticals,Fredun Pharma,539730,
INE0TY101024,GSTK544532,Solarworld Energy Solutions,Solarworld Energy So,544532,SOLARWORLD
INE937A01023,GSTK500402,SPML Infra,SPML Infra,500402,SPMLINFRA
INE022I01019,GSTK532888,Asian Granito India,Asian Granito India,532888,ASIANTILES
INE0FRK01020,GSTK544053,Motisons Jewellers,Motisons Jewellers,544053,MOTISONS
INE344S01016,GSTK543644,Infobeans Technologies,Infobeans Tech.,543644,INFOBEAN
INE0HLU01028,GSTK544305,One Mobikwik Systems,One Mobikwik Systems,544305,MOBIKWIK
INE0JVO01026,GSTK544271,Garuda Construction & Engineering,Garuda Const. & Eng.,544271,GARUDA
INE250K01012,GSTK533146,D-Link (India),D-Link (India),533146,DLINKINDIA
INE572D01014,GSTK522195,Frontier Springs,Frontier Springs,522195,FRONTSP
INE02WG01024,GSTK543449,Wonder Electricals,Wonder Electricals,543449,WEL
INE898Q01015,GSTK538668,Meghna Infracon Infrastructure,Meghna Infracon Inf.,538668,
INE898S01029,GSTK539289,Aurum Proptech,Aurum Proptech,539289,AURUM
INE711A01022,GSTK507410,Walchandnagar Industries,Walchandnagar Inds,507410,WALCHANNAG
INE920A01037,GSTK522261,Dolphin Offshore Enterprises (India),Dolphin Enterprise,522261,DOLPHIN
INE221H01019,GSTK532775,GTL Infrastructure,GTL Infrastructure,532775,GTLINFRA
INE800H01010,GSTK532880,Omaxe,Omaxe,532880,OMAXE
INE417B01040,GSTK532365,Dynacons Systems & Solutions,Dynacons Systems,532365,DSSL
INE06ZD01017,GSTK544459,Shanti Gold International,Shanti Gold Internat,544459,SHANTIGOLD
INE525F01025,GSTK532485,Balmer Lawrie Investments,Balmer Lawie Invst,532485,BLIL
INE0I0T01010,GSTK543597,Virtuoso Optoelectronics,Virtuoso Optoelectro,543597,VOEPL
INE235C01036,GSTK514211,Sumeet Industries,Sumeet Industries,514211,SUMEETINDS
INE111F01024,GSTK532742,Paushak,Paushak,532742,PAUSHAKLTD
INE0LOJ01019,GSTK543923,IKIO Technologies,IKIO Technologies,543923,IKIO
INE278M01019,GSTK539332,Navkar Corporation,Navkar Corporation,539332,NAVKARCORP
INE630A01024,GSTK502450,Seshasayee Paper & Boards,Seshasayee Paper,502450,SESHAPAPER
INE073G01016,GSTK507526,Associated Alcohols & Breweries,Assoc Alcohol & Brew,507526,ASALCBR
INE831A01028,GSTK500279,MIRC Electronics,MIRC Electronics,500279,MIRCELECTR
INE392H01026,GSTK537392,Keto Motors,Keto Motors,537392,
INE859A01011,GSTK532366,PNB Gilts,PNB Gilts,532366,PNBGILTS
INE048B01035,GSTK507789,Jagsonpal Pharmaceuticals,Jagson Pal Pharma,507789,JAGSNPHARM
INE840Y01029,GSTK544748,One Point One Solutions,One Point One Solutions,544748,ONEPOINT
INE0U4701011,GSTK544413,Digitide Solutions,Digitide Solutions,544413,DIGITIDE
INE0KGZ01021,GSTK544117,Signpost India,Signpost India,544117,SIGNPOST
INE784R01023,GSTK539151,Arfin India,Arfin India,539151,ARFIN
INE325C01035,GSTK541403,Dollar Industries,Dollar Industries,541403,DOLLAR
INE133Y01011,GSTK540774,IFGL Refractories,IFGL Refractories,540774,IFGLEXPOR
INE056801025,GSTK544523,Ivalue Infosolutions,Ivalue Infosolutions,544523,IVALUE
INE390G01014,GSTK533761,GPT Infraprojects,GPT Infraprojects,533761,GPTINFRA
INE480C01038,GSTK507514,Som Distilleries And Breweries,Som DistilleriesBrew,507514,SDBL
INE795B01031,GSTK506373,Citurgia Biochemicals,Citurgia Biochem,506373,
INE985W01018,GSTK544631,Creative Peripherals & Distribution,Creative Peripherals,544631,CNL
INE848A01014,GSTK532341,Izmo,Izmo,532341,IZMO
INE098F01031,GSTK590006,Amrutanjan Health Care,Amrutanjan Health,590006,AMRUTANJAN
INE704B01017,GSTK520073,RACL Geartech,RACL Geartech,520073,RACLGEAR
INE583D01011,GSTK511742,Ugro Capital,Ugro Capital,511742,UGROCAP
INE225B01021,GSTK506414,Fermenta Biotech,Fermenta Biotech,506414,FERMENTA
INE193B01039,GSTK508933,Aym Syntex,Aym Syntex,508933,AYMSYNTEX
INE156A01020,GSTK500207,Indo Rama Synthetics (India),Indo Rama Synthetics,500207,INDORAMA
INE563J01010,GSTK533138,Astec Lifesciences,Astec Lifesciences,533138,ASTEC
INE363L01045,GSTK513307,Belding India,Belding India,513307,
INE435C01024,GSTK505400,Texmaco Infrastructure & Holdings,Texmaco Infra,505400,TEXINFRA
INE0GV601021,GSTK544479,All Time Plastics,All Time Plastics,544479,ALLTIME
INE910C01018,GSTK507747,TTK Healthcare,TTK Healthcare,507747,TTKHLTCARE
INE204A01010,GSTK500199,IG Petrochemicals,IGPL,500199,IGPL
INE142Q01026,GSTK543711,Sula Vineyards,Sula Vineyards,543711,SULA
INE207H01018,GSTK513536,Gujarat Natural Resources,GNRL,513536,GNRL
INE217L01019,GSTK543419,Shriram Properties,Shriram Properties,543419,SHRIRAMPPS
INE184O01015,GSTK544264,Diffusion Engineers,Diffusion Engineers,544264,DIFFNKG
INE503B01021,GSTK534748,Steel Exchange India,Steel Exchange India,534748,STEELXIND
INE951D01028,GSTK531795,Atul Auto,Atul Auto,531795,ATULAUTO
INE583L01014,GSTK543451,AGS Transact Technologies,AGS Transact,543451,AGSTRA
INE419D01026,GSTK530307,Chaman Lal Setia Exports,Chaman L S Exports,530307,CLSEL
INE188B01013,GSTK517380,Igarashi Motors India,Igarashi Motors,517380,IGARASHI
INE0RE001014,GSTK544244,Gala Precision Engineering,Gala Precision Engi.,544244,GALAPREC
INE02L001032,GSTK544184,Borosil Scientific,Borosil Scientific,544184,BOROSCI
INE277B01014,GSTK506618,Punjab Chemicals & Crop Protection,Punjab Chem. & Corp,506618,PUNJABCHEM
INE486R01017,GSTK544131,GPT Healthcare,GPT Healthcare,544131,GPTHEALTH
INE415D01024,GSTK523229,Bharat Seats,Bharat Seats,523229,BHARATSE
INE199G01027,GSTK532705,Jagran Prakashan,Jagran Prakashan,532705,JAGRAN
INE0LRY01011,GSTK544336,Quadrant Future Tek,Quadrant Future Tek,544336,QUADFUTURE
INE887D01016,GSTK512038,TCC Concept,TCC Concept,512038,TCC
INE900B01029,GSTK524109,Kabra Extrusiontechnik,Kabra Extrus.technik,524109,KABRAEXTRU
INE438K01021,GSTK543989,Sai Silks (Kalamandir),Sai Silks (Kalaman),543989,KALAMANDIR
INE0CT101020,GSTK543331,Meghmani Organics,Meghmani,543331,MOL
INE851I01011,GSTK543996,Updater Services,Updater Services,543996,UDS
INE500A01029,GSTK500117,DCW,DCW,500117,DCW
INE449C01025,GSTK526173,Andrew Yule & Co,Andrew Yule & Co,526173,
INE547E01014,GSTK590065,India Motor Parts & Accessories,IMPAL,590065,IMPAL
INE967G01019,GSTK512020,Saraswati Commercial (India),Saraswati Commercial,512020,ZSARACOM
INE147A01011,GSTK590030,Southern Petrochemical Industries Corporation,Southern Petrochem,590030,SPIC
INE124Y01028,GSTK544448,Pashupati Cotspin,Pashupati Cotspin,544448,PASHUPATI
INE065D01027,GSTK511076,AEROFLEX ENTERPRISES LIMITED,AEROFLEX ENTERPRISES LIMITED,511076,AEROENTER
INE316L01019,GSTK539799,Bharat Wire Ropes,Bharat Wire Ropes,539799,BHARATWIRE
INE1RDG01013,GSTK544718,PNGS Reva Diamond Jewellery,PNGS Reva Diamond,544718,PNGSREVA
INE497S01012,GSTK544279,Godavari Biorefineries,Godavari Biorefin,544279,GODAVARIB
INE484I01029,GSTK539636,Precision Camshafts,Precision Camshafts,539636,PRECAM
INE485A01015,GSTK500280,Century Enka,Century Enka,500280,CENTENKA
INE664D01019,GSTK509438,Benares Hotels,Benares Hotels,509438,
INE451C01013,GSTK505036,Automobile Corporation of Goa,Automobile Corp.Goa,505036,
INE02NC01014,GSTK543386,Fino Payments Bank,Fino Payments Bk,543386,FINOPB
INE646H01017,GSTK544120,Capital Small Finance Bank,Capital Small Fin.,544120,CAPITALSFB
INE551C01044,GSTK524632,Shukra Pharmaceuticals,Shukra Pharma,524632,
INE411D01023,GSTK532143,SKM Egg Products Export India,SKM Egg Products,532143,SKMEGGPROD
INE161A01038,GSTK500304,NIIT,NIIT,500304,NIITLTD
INE947J01015,GSTK533137,DEN Networks,DEN Networks,533137,DEN
INE877V01027,GSTK544293,Suraksha Diagnostic,Suraksha Diagnostic,544293,SURAKSHA
INE963C01033,GSTK530079,Faze Three,Faze Three,530079,FAZE3Q
INE1VXE01018,GSTK544395,STL Networks,STL Networks,544395,STLNETWORK
INE433O01024,GSTK508929,Avishkar Infra Realty,Avishkar Infra Real,508929,
INE05CZ01011,GSTK543978,Ratnaveer Precision Engineering,Ratnaveer Precision,543978,RATNAVEER
INE999B01013,GSTK526521,Sanghi Industries,Sanghi Industries,526521,
INE295F01017,GSTK517421,Butterfly Gandhimathi Appliances,ButterflyGandhimathi,517421,BUTTERFLY
INE197A01024,GSTK513250,Jyoti Structures,Jyoti Structures,513250,JYOTISTRUC
INE258R01028,GSTK539469,Panorama Studios International,Panorama Studios,539469,
INE822G01016,GSTK526608,Electrotherm (India),Electrotherm India,526608,ELECTHERM
INE830Q01018,GSTK539046,Manaksia Coated Metals & Industries,Manaksia Coated,539046,MANAKCOAT
INE363A01022,GSTK500023,Asian Hotels (North),Asian Hotels North,500023,ASIANHOTNR
INE895B01021,GSTK533552,Rupa & Company,Rupa & Company,533552,RUPA
INE712K01011,GSTK539334,Shree Pushkar Chemicals & Fertilisers,Shree Pushkar Chem,539334,SHREEPUSHK
INE535D01037,GSTK517500,Roto Pumps,Roto Pumps,517500,ROTO
INE866K01023,GSTK533257,Indosolar Ltd.,Indosolar,533257,WAAREEINDO
INE680A01011,GSTK532180,Dhanlaxmi Bank,Dhanlaxmi Bank,532180,DHANBANK
INE0O6601022,GSTK544253,Kross,Kross,544253,KROSS
INE302D01024,GSTK517035,RIR Power Electronics,RIR Power Electronic,517035,RIR
INE722H01024,GSTK532923,Renaissance Global,Renaissance Global,532923,RGL
INE199P01028,GSTK543324,Gretex Corporate Services,Gretex Corporate,543324,GCSL
INE690J01011,GSTK533315,Innovassynth Technologies (India),Innovassynth Techno,533315,
INE201K01015,GSTK533121,Expleo Solutions,Expleo Solutions,533121,EXPLEOSOL
INE835G01018,GSTK532633,Alldigi Tech,Alldigi Tech,532633,ALLDIGI
INE369A01029,GSTK500650,Excel Industries,Excel Industries,500650,EXCELINDUS
INE959C01023,GSTK500078,Oriental Aromatics,Oriental Aromatics,500078,OAL
INE0PT501018,GSTK544134,Platinum Industries,Platinum Industries,544134,PLATIND
INE312C01025,GSTK524470,Syncom Formulations (India),Syncom Formulations,524470,SYNCOMF
INE255D01024,GSTK532457,Gulshan Polyols,Gulshan Polyols,532457,GULPOLY
INE724A01017,GSTK507912,Gyftr,Gyftr,507912,GYFTR
INE350H01032,GSTK532719,B L Kashyap & Sons,BL Kashyap & Sons,532719,BLKASHYAP
INE524T01011,GSTK539956,TAAL Tech,TAAL Tech,539956,TAALTECH
INE435A01051,GSTK502330,Andhra Paper,Andhra Paper,502330,ANDHRAPAP
INE00EV01017,GSTK543517,Hariom Pipe Industries,Hariom Pipe Inds,543517,HARIOMPIPE
INE803D01021,GSTK524342,Indo Borax and Chemicals,Indo Borax,524342,INDOBORAX
INE01BK01022,GSTK543254,Antony Waste Handling Cell,Antony Waste,543254,AWHCL
INE418H01029,GSTK532749,Allcargo Logistics,Allcargo Logistics,532749,ALLCARGO
INE184H01027,GSTK532684,Everest Kanto Cylinder,Everest Kanto,532684,EKC
INE0PPK01015,GSTK544235,Orient Technologies,Orient Technologies,544235,ORIENTTECH
INE966A01022,GSTK505526,Dolat Algotech,Dolat Algotech,505526,DOLATALGO
INE0WO601020,GSTK544339,Laxmi Dental,Laxmi Denta,544339,LAXMIDENTL
INE999K01014,GSTK533263,Orient Green Power Company,Orient Green Power,533263,GREENPOWER
INE346W01013,GSTK540692,Apex Frozen Foods,Apex Frozen Foods,540692,APEX
INE660C01027,GSTK501150,Centrum Capital,Centrum Capital,501150,CENTRUM
INE405C01035,GSTK531633,Lincoln Pharmaceuticals,Lincoln Pharma,531633,LINCOLN
INE643K01018,GSTK506194,Arihant Superstructures,Arihant Superstructures,506194,ARIHANTSUP
INE0R6Z01013,GSTK544158,SRM Contractors Limited,SRM Contractors Ltd,544158,SRM
INE727B01026,GSTK506109,Genesys International Corporation,Genesys Intl Corp,506109,GENESYS
INE411U01027,GSTK539872,Bajaj Healthcare,Bajaj Healthcare,539872,BAJAJHCARE
INE964H01014,GSTK532945,SEPC,SEPC,532945,SEPC
INE701G01012,GSTK530499,AK Capital Serv,AK Capital Serv,530499,AKCAPIT
INE405A01021,GSTK506685,Ultramarine & Pigments,Ultramar & Pigments,506685,ULTRAMAR
INE413D01011,GSTK531381,Arihant Foundations & Housing,Arihant Foundations,531381,ARIHANT
INE301D01026,GSTK503169,Ruby Mills,Ruby Mills,503169,RUBYMILLS
INE046A01015,GSTK523445,Reliance Industrial Infrastructure,Reliance Indl. Infra,523445,RIIL
INE694A01020,GSTK507878,Unitech,Unitech,507878,UNITECH
INE068B01017,GSTK515043,Saint-Gobain Sekurit India,Saint-Gobain Sekurit,515043,
INE137I01015,GSTK509152,GRP,GRP,509152,GRPLTD
INE201A01024,GSTK500268,Manali Petrochemicals,Manali Petrochem,500268,MANALIPETC
INE715B01021,GSTK590062,Andhra Sugars,Andhra Sugars,590062,ANDHRSUGAR
INE577D01013,GSTK514448,Jyoti Resins & Adhesives,Jyoti Resins,514448,
INE760B01019,GSTK526775,Valiant Communications,Valiant Comm,526775,
INE620D01011,GSTK501298,Industrial & Prudential Investment Co,Ind & Prud Invest,501298,INDPRUD
INE275D01022,GSTK506248,Amines & Plasticizers,Amines & Plasticizers,506248,AMNPLST
INE670O01013,GSTK514330,One Global Service Provider,One Global Service,514330,
INE284B01028,GSTK507753,TGV SRAAC,TGV SRAAC,507753,
INE671K01027,GSTK539300,Sunrakshakk Industries India,Sunrakshakk Indust.,539300,
INE062D01024,GSTK531147,Alicon Castalloy,Alicon Castalloy,531147,ALICON
INE950M01013,GSTK538836,Monte Carlo Fashions,Monte Carlo Fashions,538836,MONTECARLO
INE796G01012,GSTK532624,Jindal Photo,Jindal Photo,532624,JINDALPHOT
INE0PA801013,GSTK543918,GHCL Textiles Ltd.,GHCL Textiles,543918,GHCLTEXTIL
INE412G01024,GSTK524332,BCL Industries,BCL Industries,524332,BCLIND
INE488D01021,GSTK519105,AVT Natural Products,AVT Natural Prod,519105,AVTNPL
INE284H01025,GSTK544316,DAM Capital Advisors,DAM Capital Advi,544316,DAMCAPITAL
INE147P01019,GSTK536773,Jindal Poly Investment & Finance Company,Jindal Poly Invst,536773,JPOLYINVST
INE374E01021,GSTK542669,BMW Industries,BMW Industries,542669,
INE701A01023,GSTK500439,Vardhman Holdings,Vardhman Holdings,500439,VHL
INE414A01015,GSTK590134,Madras Fertilizers,Madras Fertilizers,590134,MADRASFERT
INE994E01018,GSTK532067,3B Blackbio Dx,3B Blackbio Dx,532067,3BBLACKBIO
INE0JYY01029,GSTK544764,Mangalam Worldwide,Mangalam Worldwide,544764,MWL
INE232A01011,GSTK502180,Shree Digvijay Cement Company,Shree DigvijayCement,502180,SHREDIGCEM
INE559D01011,GSTK511413,Crest Ventures,Crest Ventures,511413,CREST
INE524B01027,GSTK513108,Gandhi Special Tubes,Gandhi Special Tubes,513108,GANDHITUBE
INE577L01016,GSTK533316,STEL Holdings,STEL Holdings,533316,STEL
INE07U701015,GSTK544004,IRM Energy,IRM Energy,544004,IRMENERGY
INE189I01024,GSTK532864,Nelcast,Nelcast,532864,NELCAST
INE0H9P01028,GSTK544419,Arisinfra Solutions,Arisinfra Solutions,544419,ARIS
INE107A01015,GSTK531426,Tamilnadu Newsprint & Papers,TN Newsprint,531426,TNPL
INE00YJ01010,GSTK544534,Jaro Institute of Technology Management and Research,Jaro Inst. of Tech&R,544534,JARO
INE199E01014,GSTK530845,Sunshield Chemicals,Sunshield Chemicals,530845,
INE767M01029,GSTK512025,Asgard Alcobev,Asgard Alcobev,512025,
INE457F01013,GSTK517059,Salzer Electronics,Salzer Electronics,517059,SALZERELEC
INE0ECP01024,GSTK543929,HMA Agro Industries,HMA Agro Indus,543929,HMAAGRO
INE107F01022,GSTK524212,Wanbury,Wanbury,524212,WANBURY
INE158B01016,GSTK523708,Eimco Elecon India,Eimco Elecon India,523708,EIMCOELECO
INE00ZE01026,GSTK543712,Abans Financial Services Limited,Abans Financial Services Limited,543712,AFSL
INE170V01027,GSTK540642,Salasar Techno Engineering,Salasar Techno,540642,SALASAR
INE290A01027,GSTK500296,Nahar Spinning Mills,Nahar Spinning Mills,500296,NAHARSPING
INE828A01016,GSTK526666,Bhartiya International,Bhartiya Intl,526666,BIL
INE770A01010,GSTK513532,Pradeep Metals,Pradeep Metals,513532,PRADPME
INE794B01026,GSTK532382,Balaji Telefilms,Balaji Telefilms,532382,BALAJITELE
INE672B01032,GSTK520059,Munjal Auto Industries,Munjal Auto Inds,520059,MUNJALAU
INE442P01014,GSTK537259,Suyog Telematics,Suyog Telematics,537259,SUYOG
INE365Y01019,GSTK541096,Bharat Parenterals,Bharat Parenteral,541096,
INE677D01037,GSTK511768,Master Trust,Master Trust,511768,MASTERTR
INE349W01017,GSTK540649,Avadh Sugar & Energy,Avadh Sugar & Energy,540649,AVADHSUGAR
INE557A01011,GSTK509675,BirlaNu,BirlaNu,509675,BIRLANU
INE032Z01020,GSTK544757,Bombay Super Hybrid Seeds,Bombay Hybrid Seeds,544757,BSHSL
INE0V0W01025,GSTK544666,Gujarat Kidney And Super Speciality,Guj. Kidney & Super,544666,GKSL
INE0TO701015,GSTK544318,Mamata Machinery,Mamata Machinery,544318,MAMATA
INE760F01028,GSTK524648,Indo Amines,Indo Amines,524648,INDOAMIN
INE082A01010,GSTK524280,Kopran,Kopran,524280,KOPRAN
INE049A01027,GSTK514043,Himatsingka Seide,Himatsingka Seide,514043,HIMATSEIDE
INE0GGO01015,GSTK544416,Krishival Foods,Krishival Foods,544416,KRISHIVAL
INE06XZ01023,GSTK544491,Gem Aromatics,Gem Aromatics,544491,GEMAROMA
INE354C01027,GSTK530803,Bhageria Industries,Bhageria Industries,530803,BHAGERIA
INE019J01013,GSTK533259,Health X Platform,Health X Platform,533259,HEALTHX
INE658T01017,GSTK544536,Wealth First Portfolio Managers,Wealth First,544536,WEALTH
INE833A01016,GSTK523411,ADC India Communications,ADC India Comm,523411,
INE840M01016,GSTK534742,Zuari Agro Chemicals,Zuari Agro Chem,534742,ZUARI
INE670C01026,GSTK526530,IIRM Holdings India,IIRM Holdings India,526530,
INE306L01010,GSTK539678,Quick Heal Technologies,Quick Heal Tech,539678,QUICKHEAL
INE155E01016,GSTK504786,Investment & Precision Castings,IPCL,504786,INVPRECQ
INE540G01014,GSTK531978,Ambika Cotton Mills,Ambika Cotton Mills,531978,AMBIKCO
INE302M01033,GSTK539351,Prabhat Dairy,Prabhat Dairy,539351,PRABHAT
INE152B01027,GSTK532345,Allcargo Gati,Allcargo Gati,532345,
INE287C01037,GSTK532850,MIC Electronics,MIC Electronics,532850,MICEL
INE270B01035,GSTK500264,Mafatlal Industries,Mafatlal Industries,500264,MAFATIND
INE083B01024,GSTK530199,Themis Medicare,Themis Medicare,530199,THEMISMED
INE455D01012,GSTK519031,Shah Foods,Shah Foods,519031,
INE316A01038,GSTK530643,Eco Recycling,Eco Recycling,530643,
INE384C01016,GSTK522108,Yuken India,Yuken India,522108,YUKEN
INE611A01016,GSTK500350,RSWM,RSWM,500350,RSWM
INE338D01028,GSTK524370,Bodal Chemicals,Bodal Chemicals,524370,BODALCHEM
INE091E01039,GSTK512233,Jaybharat Textiles & Real Estate,Jaybharat Textiles,512233,
INE754D01018,GSTK512014,Sobhaygya Mercantile,Sobhaygya Mercantile,512014,
INE799B01025,GSTK539984,Hindusthan Insulators & Industries,Hindusthan Insulator,539984,
INE00U401027,GSTK544227,Unicommerce eSolutions,Unicomm. eSolutions,544227,UNIECOM
INE194D01017,GSTK531847,Asian Star Co,Asian Star Co,531847,ASTAR
INE0DNW01011,GSTK543252,Fairchem Organics,Fairchem Organics,543252,FAIRCHEMOR
INE535F01024,GSTK522257,Rajoo Engineers,Rajoo Engineers,522257,RAJOOENG
INE0R4L01018,GSTK544345,Denta Water And Infra Solutions,Denta Water And Inf,544345,DENTA
INE032B01021,GSTK500337,Prime Securities,Prime Securities,500337,PRIMESECU
INE943C01027,GSTK513605,Srikalahasthi Pipes,Srikalahasthi Pipes,513605,SRIPIPES
INE361D01012,GSTK504605,Uni-Abex Alloy Products,Uni-Abex Alloy,504605,
INE00QT01015,GSTK541929,Synergy Green Industries,Synergy Green Inds,541929,SGIL
INE0P8B01020,GSTK544709,Gaudium IVF and Women Health,Gaudium IVF & Women,544709,GAUDIUMIVF
INE843S01025,GSTK544054,Suraj Estate Developers,Suraj Estate Develop,544054,SURAJEST
INE356B01024,GSTK526506,Systematix Corporate Services,Systematix Corp,526506,SYSTMTXC
INE737D01021,GSTK506261,Modison,Modison,506261,MODISONLTD
INE535P01015,GSTK530929,RRP Defense,RRP Defense,530929,
INE955I01044,GSTK532993,Sejal Glass,Sejal Glass,532993,SEJALLTD
INE881E01017,GSTK506528,Keltech Energies,Keltech Energies,506528,
INE778B01029,GSTK500136,Ester Industries,Ester Industries,500136,ESTER
INE663B01015,GSTK522295,Control Print,Control Print,522295,CONTROLPR
INE841D01013,GSTK506597,Amal,Amal,506597,
INE0CJF01024,GSTK544258,Western Carriers (India),Western Carriers,544258,WCIL
INE395U01014,GSTK539843,NINtec Systems,NINtec Systems,539843,NINSYS
INE334A01023,GSTK530759,Sterling Tools,Sterling Tools,530759,STERTOOLS
INE236G01019,GSTK532513,TVS Electronics,TVS Electronics,532513,TVSELECT
INE134B01017,GSTK533193,Kirloskar Electric Company,Kirloskar Electric,533193,KECL
INE435D01014,GSTK507836,Mac Charles (India),Mac Charles,507836,MCCHRLS-B
